CODI FARMACIA,NOM FARMACIA,CODI ABS,NOM ABS,CODI MUNICIPI,NOM MUNICIPI,CODI POSTAL,TIPUS VIA,NOM VIA,NUMERO VIA
F08009557,"MARTINEZ ALEJANDRE, JOSE ANTONIO",311,SANT ADRIÀ DEL BESÒS 1,08194,SANT ADRIÀ DE BESÒS,08930,VI,TRAJANA,20
F08009564,"ESCARRA CALDES, PERE",192,SABADELL 2,08187,SABADELL,08208,CR,PINTOR VILA CINCA,89
F08009571,"VIDAL SENSI, M. PILAR",341,BADALONA 7A,08015,BADALONA,08914,CR,JOAN VALERA,197
F08009589,"IGLESIAS CERDA, ELISABETH",193,SABADELL 3A,08187,SABADELL,08207,AV,MATADEPERA,82
F08009596,"ISABAL MURILLO, ESTHER",331,BARCELONA 10-J,08019,BARCELONA,08020,CR,CONCILI DE TRENTO,194
F08009606,"BARAU GERNES,MERCE/TRIBO ALCOBE,GEMMA",018,BARCELONA 1-C,08019,BARCELONA,08002,CR,MERCÈ,26
F08009613,"MUCHART MASALLER, ADRIANA",251,TERRASSA E,08279,TERRASSA,08225,CR,PONENT,49
F08009620,"JORDANA GISBERT, ROSA",192,SABADELL 2,08187,SABADELL,08208,CT,PRATS DE LLUÇANES,208
F08009638,"COROMINAS RIQUE, CRISTINA",190,SABADELL 1A,08187,SABADELL,08206,RD,DE PONENT,1
F08009645,"MORENO LOPEZ, ANGEL M.",356,TERRASSA-G,08279,TERRASSA,08223,CT,DE MONTCADA,402
F08009652,"MARQUEZ IGLESIAS, HELENA/LOPEZ ESCUDER, MARC",054,BARCELONA 7-D,08019,BARCELONA,08031,CR,SANT ALEXANDRE,37
F08009660,"PUJOL BOTER, M.TERESA",,,08019,BARCELONA,08042,CR,FONT D'EN CANYELLES,71
F08009677,"SAPIÑA PEDROL,VICTOR",059,BARCELONA 8-C,08019,BARCELONA,08031,CR,CADI,23
F08009684,"BLANC MELIA,BEGOÑA/PRATS GORROCHATEGUI,DARIO",,,08019,BARCELONA,08016,CR,DE PABLO IGLESIAS,48-50
F08009691,"DOÑATE PALOS, OSCAR",326,BARCELONA 7-G,08019,BARCELONA,08041,CR,VINYALS,38
F08009701,"ESCUDE GRAU, MA ROSA I MERCE",251,TERRASSA E,08279,TERRASSA,08224,CT,MARTORELL,16
F08009719,"PI CULLELL,ANNA",247,TERRASSA A,08279,TERRASSA,08222,CR,MOSSEN ANGEL RODAMILANS,155
F08009726,"PARES CASALA, MARTA",049,BARCELONA 6-C,08019,BARCELONA,08023,CR,MARE DE DEU DEL COLL,25
F08009733,"CARRERAS ARBAT, M GLORIA",300,LA LLAGOSTA,08105,LA LLAGOSTA,08120,PL,ANTONI BAQUE,3
F08009740,"PALA VILARRASA, MIRIAM",251,TERRASSA E,08279,TERRASSA,08224,CR,PARE LLAURADO,73
F08009758,"MONASTERIO SANCHEZ, ANTONIO",296,L'HOSPITALET DE LLOBREGAT 9-PUBILLA C.,08101,L'HOSPITALET DE LLOBREGAT,08906,CR,COVADONGA,43
F08009765,"BELTRAN CAPAFONS, ANA MAR",290,L'HOSPITALET DE LLOBREGAT 3 - COLLBLANC,08101,L'HOSPITALET DE LLOBREGAT,08904,CR,LLANÇA,33-35
F08009772,"PAU ROBIRO, NURIA",247,TERRASSA A,08279,TERRASSA,08222,CT,CASTELLAR,110
F08009780,"ROQUET FERNANDEZ ARAMBURU,C.",295,L'HOSPITALET DE LLOBREGAT 8-FLORIDA S.,08101,L'HOSPITALET DE LLOBREGAT,08905,CR,RENCLUSA,82
F08009797,"GARRIGA MAJO, MARTA",190,SABADELL 1A,08187,SABADELL,08202,CR,SALLARES i PLA,140
F08009807,"MONTANE BOMBARDO, GLORIA",190,SABADELL 1A,08187,SABADELL,08201,CT,BARCELONA,219
F08009814,"DIAZ NAVARRO, MONICA",063,BARCELONA 8-G,08019,BARCELONA,08042,CR,QUARTER DE SIMANCAS,24
F08009821,"VEHI GASOL, ENRIQUE LUIS",059,BARCELONA 8-C,08019,BARCELONA,08031,CR,ANETO,26-28
F08009839,"JIMENEZ ANDREU, GERMAN",034,BARCELONA 3-C,08019,BARCELONA,08038,CR,FONERIA,18
F08009846,"MELCHOR PEIRATS, CARLES",294,L'HOSPITALET DE LLOBREGAT 7-FLORIDA N.,08101,L'HOSPITALET DE LLOBREGAT,08905,CR,LLEVANT,47-49
F08009853,"PRAT CALVET, JOSEP",326,BARCELONA 7-G,08019,BARCELONA,08041,PG,LLIVIA,47
F08009860,"PARES LUCINI, JOAN",295,L'HOSPITALET DE LLOBREGAT 8-FLORIDA S.,08101,L'HOSPITALET DE LLOBREGAT,08905,AV,MASNOU,62
F08009878,"TERUEL LORCA, ANNA MA.",293,L'HOSPITALET DE LLOBREGAT 6-S.EULÀLIA S.,08101,L'HOSPITALET DE LLOBREGAT,08902,CR,IGUALTAT,10
F08009885,"MONGUIO SOLIVA, TERESA",281,BADALONA 10,08015,BADALONA,08917,RB,SANT JOAN,180
F08009892,"BARBERA FAURA, ANNA",363,SANT QUIRZE DEL VALLÈS,08238,SANT QUIRZE DEL VALLÈS,08192,AV,PAU CASALS,38
F08009902,"PUIGDOLLERS VILA, CRISTINA",121,LA GARRIGA,08005,L'AMETLLA DEL VALLÈS,08480,CR,POMPEU FABRA,26
F08009910,"OLIUS MAS, JORDI",054,BARCELONA 7-D,08019,BARCELONA,08032,CR,LLOBREGOS,140
F08009927,"GUERRERO ANARTE, IGNASI",251,TERRASSA E,08279,TERRASSA,08225,AV,ABAD MARCET,241
F08009941,"CHACON PUIG, ANA CRISTINA",327,BARCELONA 8-I,08019,BARCELONA,08033,CR,CHAFARINAS,12-14
F08009959,"PUJADAS GIL, MA. CLARA",341,BADALONA 7A,08015,BADALONA,08914,CR,LONDRES,S/N
F08009966,"HORMIGOS PEREZ, MARIA CARMEN",035,BARCELONA 3-D,08019,BARCELONA,08014,RI,BLANCA,191-193
F08009973,"ISLA CARRANZA, JOSEP LLUIS",041,BARCELONA 4-C,08019,BARCELONA,08028,CR,PINTOR TAPIRO,11
F08009980,"BERNALDO BECH, ROSER",197,SABADELL 6,08187,SABADELL,08204,CR,CAMPOAMOR,40
F08010009,"SANFELIU SOTO, ENRIC",288,L'HOSPITALET DE LLOBREGAT 1 - CENTRE,08101,L'HOSPITALET DE LLOBREGAT,08901,RB,JUST OLIVERAS,44
F08010016,"CRUSET GARRELL, NURIA",344,SABADELL 4-A,08187,SABADELL,08206,AV,CONCORDIA,48
F08010023,"ARANZANA MARTINEZ, FRANCESCA",033,BARCELONA 3-B,08019,BARCELONA,08004,CR,LLEIDA,55 B
F08010030,"PÉREZ MARTÍ, DANIEL",288,L'HOSPITALET DE LLOBREGAT 1 - CENTRE,08101,L'HOSPITALET DE LLOBREGAT,08901,CR,SANT ROC,35
F08010048,"MONZO GRUART, MARTA",038,BARCELONA 3-G,08019,BARCELONA,08014,CR,RECTOR TRIADO,84
F08010055,"IGLESIAS MANERO, PERE.",272,BADALONA 1,08015,BADALONA,08911,CR,SANTIAGO RUSIÑOL,131
F08010062,"PLANAS LASA, ROMULO",073,BARCELONA 10-C,08019,BARCELONA,08018,CR,PERE IV,209-211
F08010070,"ARGEMI ALSINA,T/ARGEMI ALZINA, M",193,SABADELL 3A,08187,SABADELL,08207,PL,ESPANYA,2
F08010087,"GABALDÓN FLOTATS, ALBERT",,,08019,BARCELONA,08016,CR,BUNYOLA,12
F08010094,"GRANCHE GARCIA, SARA",326,BARCELONA 7-G,08019,BARCELONA,08041,CR,JULIOL,27
F08010104,"ESQUERRA GUIXA, RAMON",076,BARCELONA 10-F,08019,BARCELONA,08026,CR,FRESER,194-198
F08010111,"MASONS BUENO, M. CARME",385,BARCELONA 8J,08019,BARCELONA,08016,AV,FELIP II,271
F08010129,"GARCIA BELMONTE, M.DEL ROCIO",326,BARCELONA 7-G,08019,BARCELONA,08041,RD,GUINARDO,156-158
F08010136,"LUCEA TERUEL, ESTHER",,,08019,BARCELONA,08016,CR,PIFERRER,99
F08010143,"MONTORIOL PALMES,RAIMON",277,BADALONA 6,08015,BADALONA,08913,CR,EUROPA,10
F08010150,"PUEYO GARCIA, MA PILAR",108,CORNELLÀ DE LLOBREGAT 1,08073,CORNELLÀ DE LLOBREGAT,08940,RB,ANSELM CLAVE,19
F08010168,"PAL MARCH, JOSEP A/PAL BOIX,ROSA M/PAL BOIX,ANTONI",282,BADALONA 11,08015,BADALONA,08915,CR,INDEPENDENCIA,190
F08010175,"GARCIA MODREGO, ENRIQUE",069,BARCELONA 9-E,08019,BARCELONA,08030,CR,SAS,31
F08010182,"MONTSERRAT MARCO, M.ANTONIA/SERRANO MONTSERRAT, CAROLINA",191,SABADELL 1B,08187,SABADELL,08203,CR,BRUTAU,187
F08010190,"MORENO SANCHEZ, CARLOS",295,L'HOSPITALET DE LLOBREGAT 8-FLORIDA S.,08101,L'HOSPITALET DE LLOBREGAT,08905,CR,GARROFERS,29 BIS
F08010200,SESE BLANCAS E/SESE BLANCAS A.,074,BARCELONA 10-D,08019,BARCELONA,08020,CR,PERE IV,501
F08010217,"ESTAUN MORELL, MARIA VICTORIA",396,BARCELONA 9-I,08019,BARCELONA,08030,PS,SANTA COLOMA,29-31
F08010224,"MIQUEL CARBO, F.XAVIER",036,BARCELONA 3-E,08019,BARCELONA,08028,AV,MADRID,8
F08010231,"CASANOVA PUIGMARTI, M.ASSUMPCIO/BAGARIA DE CASANOVA",294,L'HOSPITALET DE LLOBREGAT 7-FLORIDA N.,08101,L'HOSPITALET DE LLOBREGAT,08905,CR,ENGINYER MONCUNILL,48
F08010256,"GOMA BAÑERES, ANA",042,BARCELONA 5-A,08019,BARCELONA,08021,CR,SANTALO,3
F08010263,"POUPLANA MALAGARRIGA, LLUIS",040,BARCELONA 4-B,08019,BARCELONA,08028,CR,EUROPA,17
F08010270,"COROMINAS FRIGOLA, SUSANA",342,BADALONA 7B,08015,BADALONA,08914,CR,PAU PIFERRER,82
F08010295,"BACH MOLINAS, JORDI",368,SANTA COLOMA DE GRAMENET 6,08245,SANTA COLOMA DE GRAMENET,08923,CR,WAGNER,5
F08010305,GARCIA BARQUIN/PEREZ GARCIA,296,L'HOSPITALET DE LLOBREGAT 9-PUBILLA C.,08101,L'HOSPITALET DE LLOBREGAT,08906,CR,ALBENIZ,27
F08010320,"MASNOU MORERA, ROSA MARIA",274,BADALONA 3,08015,BADALONA,08912,CR,LLEFIA,11
F08010337,"TABERNER MORTES, MARIA BELEN",078,BARCELONA 10-H,08019,BARCELONA,08020,CR,PROVENÇALS,256
F08010344,"MIGUEL IZQUIERDO, ENRIQUE JAVIER",273,BADALONA 2,08015,BADALONA,08912,CR,ENRIC BORRAS,29
F08010351,"BORRAS FALCO, JAIME A./BORRAS FERNANDEZ JAUME I MA. DOLORS",,,08019,BARCELONA,08016,PS,VALLDAURA,247
F08010376,"TRULLI LLOSAS, ALBERT",247,TERRASSA A,08279,TERRASSA,08222,AV,BARCELONA,217
F08010390,"DUCH FORADAT, MA. DOLORS",051,BARCELONA 7-A,08019,BARCELONA,08032,CR,GRAN VISTA,135
F08010400,"PEREZ SAEZ, SONIA",056,BARCELONA 7-F,08019,BARCELONA,08031,CR,SANT GAUDENCI,11
F08010418,"BRAVO ANAYA, M NURIA",055,BARCELONA 7-E,08019,BARCELONA,08032,CR,MURTRA,8
F08010425,"GADEA MELO, OLGA",196,SABADELL 5,08187,SABADELL,08206,CT,TERRASSA,316
F08010432,"BARBERA CASAJUANA, SAIDA",252,TERRASSA F,08279,TERRASSA,08227,CT,CASTELLAR,478
F08010440,"MOLINA CASAJUANA, MARTA",050,BARCELONA 6-D,08019,BARCELONA,08023,PS,MARE DE DEU DEL COLL,150
F08010457,"FABREGAS MARTINEZ, MARTA",191,SABADELL 1B,08187,SABADELL,08203,AV,BARBERA,299
F08010464,"PAGES PALMES, M.ASSUMPTA",320,BARBERÀ DEL VALLÈS,08252,BARBERÀ DEL VALLÈS,08210,AV,GENERALITAT,92
F08010489,"RELAT VIDAL, ROSER",277,BADALONA 6,08015,BADALONA,08913,AV,ALFONS XIII,476-480
F08010496,"PINTO ARELLANO, BERNARDO AARON",389,SANT CUGAT DEL VALLÈS-2,08205,SANT CUGAT DEL VALLÈS,08197,CR,ESGLESIA,3
F08010506,"ROSSELLO PONS, MARIA DEL MAR",225,SANTA COLOMA DE GRAMENET 4,08245,SANTA COLOMA DE GRAMENET,08921,CR,DR FERRAN,11
F08010513,"ALSINA CASALDUERO, M MACARENA",048,BARCELONA 6-B,08019,BARCELONA,08037,CR,CORSEGA,369
F08010520,"VIAYNA ROCA, ENRIC",273,BADALONA 2,08015,BADALONA,08911,AV,PRESIDENT COMPANYS,45-49
F08010538,"MORAN MARTIN, NOEMI",216,SANT JUST DESVERN,08221,SANT JUST DESVERN,08960,CR,LA CREU,7
F08010545,"MANENT MARGARIT, MERITXELL",196,SABADELL 5,08187,SABADELL,08205,CR,TENERIFE,52
F08010552,"GONZALEZ CARNICER, EULALIA",197,SABADELL 6,08187,SABADELL,08204,CR,FRANCISCO DE GOYA,62
F08010560,"RODERGAS VIA, GLORIA",289,L'HOSPITALET DE LLOBREGAT 2 -S.JOSEP,08101,L'HOSPITALET DE LLOBREGAT,08901,CR,PRAT DE LA RIBA,82
F08010577,"CRUZ OLIVÉ, LUIS ALEJANDRO",202,SANT BOI DE LLOBREGAT 1,08200,SANT BOI DE LLOBREGAT,08830,CR,LLUIS CASTELLS,32
F08010584,"PLANAS NOGUE, GERARD",235,SITGES,08270,SITGES,08870,CR,PINTOR ARTUR CARBONELL,30
F08010591,"GROS GRAS, NURIA",039,BARCELONA 4-A,08019,BARCELONA,08014,CR,GUITARD,69
F08010619,"RAGA PEDROSA, NURIA",036,BARCELONA 3-E,08019,BARCELONA,08028,CR,SUGRANYES,11
F08010626,"TANYA PUJADES,J/TANYA PUJADES,E",351,VIC-2 SUD,08298,VIC,08500,PS,DE LA GENERALITAT,14
F08010633,"SANTIGOSA BOSCH, NURIA",077,BARCELONA 10-G,08019,BARCELONA,08026,CR,VALENCIA,621
F08010640,"COLOMINA CASTELLA, M.ANGELA",045,BARCELONA 5-D,08019,BARCELONA,08017,CR,CALATRAVA,77
F08010665,MORATO ELIAS/MORATO VILLA,111,CORNELLÀ DE LLOBREGAT 4,08073,CORNELLÀ DE LLOBREGAT,08940,CR,FREDERIC SOLER,73
F08010672,"BARRACHINA CANOVAS, ANAÏS",,,08019,BARCELONA,08031,CR,ESPIELL,13
F08010680,"HARO MARTINEZ, LORENA",042,BARCELONA 5-A,08019,BARCELONA,08006,VI,AUGUSTA,103
F08010697,"COLL COLOMER, MONTSERRAT",043,BARCELONA 5-B,08019,BARCELONA,08006,CR,SANT ELIES,28
F08010707,"PORTA SERRA, MONTSERRAT",222,SANTA COLOMA DE GRAMENET 1,08245,SANTA COLOMA DE GRAMENET,08922,CR,SAGARRA,49
F08010714,"TERUEL AMPUY, MARTA",104,CERDANYOLA DEL VALLÈS 1,08266,CERDANYOLA DEL VALLÈS,08290,CR,SANT RAMON,182-184
F08010721,"SIÑOL POCH, MA. TERESA",123,GAVÀ 2,08089,GAVÀ,08850,CR,SANT PERE,50
F08010739,"ANDRES CARBO, M LUZ",,,08019,BARCELONA,08016,PS,VERDUM,2
F08010746,"SUNYER LEFORT, JOSEP M.",046,BARCELONA 5-E,08019,BARCELONA,08022,CR,CRAYWINCKEL,7
F08010753,"AYTE DEL OLMO, JOAN.",040,BARCELONA 4-B,08019,BARCELONA,08014,TS,DE LES CORTS,287
F08010760,"ARBESTAIN RIBAS, IGNASI/ARBESTAIN RIBAS,INMACULADA",049,BARCELONA 6-C,08019,BARCELONA,08012,CR,BETLEM,46
F08010778,"PRIETO MOLINA, PEDRO..",250,TERRASSA D,08279,TERRASSA,08224,CR,SANT MARC,69
F08010785,"SANCHEZ MERINO, ANA M.",052,BARCELONA 7-B,08019,BARCELONA,08024,CR,SARDENYA,520
F08010792,"FELIU ENRICH,MARIA JOSE/ENRICH GALBIS,FRANCISCA",047,BARCELONA 6-A,08019,BARCELONA,08037,CR,SANT ANTONI MARIA CLARET,18
F08010802,"BURON PEREZ, MONTSERRAT",078,BARCELONA 10-H,08019,BARCELONA,08020,CR,SELVA DEL MAR,273
F08010810,"AYMERICH BARDOLET, NURIA",042,BARCELONA 5-A,08019,BARCELONA,08006,CR,ARIBAU,312 BIS
F08010827,"FERRAN LALANDA, ENRIQUETA",050,BARCELONA 6-D,08019,BARCELONA,08023,AV,VALLCARCA,125
F08010834,"BAÑERES MERINERO, DAVID JOSEP",403,BARCELONA 8-L,08019,BARCELONA,08042,CR,ALMAGRO,10
F08010841,"NAVARRETE MORA, YADIRA LORENA",074,BARCELONA 10-D,08019,BARCELONA,08019,CR,MARESME,104
F08010859,"OLIVA DURAN, JOAN",056,BARCELONA 7-F,08019,BARCELONA,08031,CR,MESTRE DALMAU,2
F08010866,"GRIMAU CENDRA, ALBERTO",310,RUBÍ 2,08184,RUBÍ,08191,PS,FRANCESC MACIA,86
F08010873,"VILLANUEVA VILLABA, M PILAR",076,BARCELONA 10-F,08019,BARCELONA,08026,CR,SANT QUINTI,20
F08010880,"TORRES POMAR, CARLOTA",040,BARCELONA 4-B,08019,BARCELONA,08034,PS,MANUEL GIRONA,56
F08010898,"MIRO ROIG,CARME",148,MANRESA 4,08113,MANRESA,08243,CT,PONT DE VILOMARA,104
F08010908,"ADELL JAUMANDREU, LLUIS",042,BARCELONA 5-A,08019,BARCELONA,08006,CR,LAFORJA,56
F08010915,"COMAS ANYE, M. ANGELS",077,BARCELONA 10-G,08019,BARCELONA,08018,AV,GRAN VIA CORTS CATALANES,871
F08010922,"FAJAS FANES, M.ANTONIA",164,MONTORNÈS / MONTMELÓ,08135,MONTMELÓ,08160,CR,POMPEU FABRA,10
F08010930,"HOMS BALLO, MARTA",071,BARCELONA 10-A,08019,BARCELONA,08018,CR,BOLIVIA,19
F08010947,"GARRIDO ROMAN, MIREIA",209,SANT FELIU DE LLOBREGAT 1,08211,SANT FELIU DE LLOBREGAT,08980,PL,DE LA VILA,15
F08010954,"TOLOSA GOMARA, M. JOSEP",067,BARCELONA 9-C,08019,BARCELONA,08027,CR,ACACIES,57
F08010961,"LLORENS SOLE, ANNA",385,BARCELONA 8J,08019,BARCELONA,08016,AV,MERIDIANA,361
F08010979,"MIRALLES CURTO, PERE",201,SANT ANDREU DE LA BARCA,08196,SANT ANDREU DE LA BARCA,08740,CR,MAJOR,18
F08010986,"RUBIO MORENO, MARGARITA",052,BARCELONA 7-B,08019,BARCELONA,08025,CR,PADILLA,378
F08010993,"FAURA VENDRELL, MARIA ROSA",065,BARCELONA 9-A,08019,BARCELONA,08027,CR,NAVAS DE TOLOSA,270
F08011002,"FONTANET SOLEY, JOAQUIMA",197,SABADELL 6,08187,SABADELL,08204,CR,ANTONI MAURA,52
F08011010,"FORES SANAHUJA,RAMON/FORES DEL RUSTE,ORIOL/DEL RUSTE RIBERA,MILAGROS",054,BARCELONA 7-D,08019,BARCELONA,08032,CR,LISBOA,9
F08011034,"RODRIGUEZ MACHO,LAURA/MANUEL MANRESA,MARIA LUISA",248,TERRASSA B,08279,TERRASSA,08227,CR,PONTEVEDRA,6
F08011041,"BOUFFARD FITA, FERNANDO",072,BARCELONA 10-B,08019,BARCELONA,08019,CR,JOSEP PLA,19-21
F08011066,"RELAT VIDAL, JORDI",194,SABADELL 3B,08187,SABADELL,08208,CT,DE MATADEPERA,7
F08011073,"ZAMBRANA IBÁÑEZ, JAVIER",042,BARCELONA 5-A,08019,BARCELONA,08021,CR,AMIGO,70
F08011080,"SECANELL CAMBRAS, XAVIER",372,IGUALADA-2,08102,IGUALADA,08700,CR,ODENA,84
F08011108,"DIZ VAZ, MANUELA",070,BARCELONA 9-F,08019,BARCELONA,08033,CR,PARE PEREZ DEL PULGAR,16
F08011115,"LINARES BERTOLIN, GASPAR",225,SANTA COLOMA DE GRAMENET 4,08245,SANTA COLOMA DE GRAMENET,08922,CR,SANT CARLES,42
F08011122,"IGLESIAS ANGLES, JOSEP/IGLESIAS ALASTRUE, NURIA",150,MARTORELLES,08209,SANT FOST DE CAMPSENTELLES,08105,CR,BARCELONA,84
F08011130,"GONZALEZ ESCANILLA, MARIA JESUSA.",197,SABADELL 6,08187,SABADELL,08204,CR,SANT VICENÇ DE PAUL,15
F08011147,"RECHE SALMON, MA. CRISTINA",331,BARCELONA 10-J,08019,BARCELONA,08020,RB,GUIPUSCOA,98
F08011154,"LAFARGA LASALA, NATALIA",093,CANET DE MAR,08040,CANET DE MAR,08360,RI,J. BUSCARONS,55
F08011161,"JIMENEZ UCERO, M.DEL PILAR",285,GRANOLLERS 2 - NORD,08086,LES FRANQUESES DEL VALLÈS,08520,CT,DE RIBES,205
F08011179,"VILA BADIA, ALBERT",160,MOLINS DE REI,08158,EL PAPIOL,08754,AV,GENERALITAT,30
F08011186,"VIDELLET MESTRES, MARIA TERESA",039,BARCELONA 4-A,08019,BARCELONA,08029,CR,ENTENÇA,254
F08011193,"ANDRES PERERA,ANNA M",077,BARCELONA 10-G,08019,BARCELONA,08026,CR,MALLORCA,621
F08011203,"LOSA GASPA, ESTHER",067,BARCELONA 9-C,08019,BARCELONA,08027,CR,GARCILASO,213
F08011228,"AUDET BONET, GEMMA",031,BARCELONA 2-K,08019,BARCELONA,08025,CR,CORSEGA,526
F08011235,"REINES PICORNELL, CATALINA",385,BARCELONA 8J,08019,BARCELONA,08016,CR,ALELLA,12
F08011242,"BASSAS COSTA, JOSEFINA",043,BARCELONA 5-B,08019,BARCELONA,08021,CR,RAVELLA,11
F08011250,ILLA SERRADELL MONTSERRAT,110,CORNELLÀ DE LLOBREGAT 3,08073,CORNELLÀ DE LLOBREGAT,08940,AV,SALVADOR ALLENDE,6
F08011267,"REYES PEREZ,ANTONIO/GOMEZ GONZALEZ,LOURDES",069,BARCELONA 9-E,08019,BARCELONA,08030,CR,CLARIANA,16
F08011274,"SAUS PEREZ, ANTONI",326,BARCELONA 7-G,08019,BARCELONA,08041,CR,SANT QUINTI,128
F08011281,"MARTIN GARCIA, NURIA/VILA TORRECILLA, ALBERTO",028,BARCELONA 2-H,08019,BARCELONA,08013,CR,SARDENYA,184
F08011299,"ORTUÑO GOBERN, MARIA PILAR",028,BARCELONA 2-H,08019,BARCELONA,08010,CR,CASP,67
F08011309,"ISERN CARTRO, MARIA LOURDES/ISERN CARTRO, LLUIS",175,PARETS DEL VALLÈS,08159,PARETS DEL VALLÈS,08150,AV,CATALUNYA,84
F08011316,"GARCIA VELASCO, EIDER.",052,BARCELONA 7-B,08019,BARCELONA,08025,CR,ALCALDE MOSTOLES,33
F08011323,"VIOLA PIE, CLAUDIA",053,BARCELONA 7-C,08019,BARCELONA,08032,CR,LLOBREGOS,206
F08011330,"RUZ TORRES, CELIA",051,BARCELONA 7-A,08019,BARCELONA,08024,RD,GUINARDO,77
F08011348,"FORASTER ROSELLO, LLUIS",023,BARCELONA 2-C,08019,BARCELONA,08029,CR,ROSSELLO,72
F08011355,"GARCIA-VELA GRAU, FRANCISCO",122,GAVÀ 1,08089,GAVÀ,08850,CR,GAUDI,4
F08011362,"FALCO FERRER, M NIEVES",182,EL PRAT DE LLOBREGAT 1,08169,EL PRAT DE LLOBREGAT,08820,CR,FREDERIC SOLER,34
F08011370,"SANCHEZ BLAZQUEZ, PERE",,,08019,BARCELONA,08042,CR,MAS DURAN,43
F08011387,"MANCHO FERRERAS, JUDITH",153,MATARÓ 2,08121,MATARÓ,08301,CR,LA RIERA,10
F08011394,"VILALTELLA COLL, M.CARME",198,SABADELL 7,08187,SABADELL,08202,CR,FLAMISELL,55
F08011404,"VIDAL FERNANDEZ, SILVIA",152,MATARÓ 1,08121,MATARÓ,08302,CR,EL TORRENT,7 BIS
F08011411,"GARCIA ROCAFORT, ARANZAZU",042,BARCELONA 5-A,08019,BARCELONA,08021,CR,BORI I FONTESTA,18
F08011429,"ESTEVEZ LUAÑA, MANUEL",073,BARCELONA 10-C,08019,BARCELONA,08005,AV,DIAGONAL,111
F08011436,"DOMINGO ORTEGA, CARLES",078,BARCELONA 10-H,08019,BARCELONA,08018,CR,GUIPUZCOA,21 BIS
F08011443,"BLASCO GIL DE BERNABE, MANUEL",280,BADALONA 9,08015,BADALONA,08917,CR,FIGUERES,1
F08011450,"PRAT CALVET, CARME",326,BARCELONA 7-G,08019,BARCELONA,08041,AV,Mare de Deu de MONTSERRAT,240-242
F08011468,"VINTRO BRICHFEUS, JORDI",145,MANRESA 1,08113,MANRESA,08241,CR,FERRER VIDAL,S/N
F08011475,"ISERN PERRAMON, M.ANGELS",389,SANT CUGAT DEL VALLÈS-2,08205,SANT CUGAT DEL VALLÈS,08198,PS,DE LA FLORESTA,9
F08011482,"SERRA DE DALMASES, FAUSTO",117,ESPLUGUES DE LLOBREGAT 2,08077,ESPLUGUES DE LLOBREGAT,08950,CR,ISIDRE MARTI,40
F08011490,"CARRERAS FONT, MIREIA",284,GRANOLLERS 1 -OEST,08041,CANOVELLES,08420,CR,RIERA,38
F08011500,"MATARO REIXAC, GUILLEM",102,CENTELLES,08017,BALENYÀ,08550,CR,PONT,15
F08011517,"BERTRAN BARBERA, HELENA",156,MATARÓ 5,08121,MATARÓ,08303,CR,GATASSA,10
F08011524,"CASTELLANOS VILA, XAVIER",395,BARCELONA 9-H,08019,BARCELONA,08030,CR,RUBEN DARIO,79
F08011531,"SAYOS MEDINA, MARTA",315,VALL DEL TENES,08107,LLIÇÀ D'AMUNT,08186,CR,ANSELM CLAVE,74
F08011556,"GIMENEZ PARCET, ARTURO",022,BARCELONA 2-B,08019,BARCELONA,08015,CR,VALENCIA,90-92
F08011563,"CASTELLVI GRANADOS, FRANCISCO",046,BARCELONA 5-E,08019,BARCELONA,08022,CR,GANDUXER,129
F08011570,"ROCHA ROSAL, ELVIRA",036,BARCELONA 3-E,08019,BARCELONA,08028,PL,SANTS,9
F08011588,"SAGRERA SERRANO, SUSANNA",043,BARCELONA 5-B,08019,BARCELONA,08021,CR,HERZEGOVINA,4
F08011595,"BARNIOL COMELLAS, GLORIA",186,PREMIÀ DE MAR,08172,PREMIÀ DE MAR,08330,CR,SANT ANTONI,31
F08011605,"BELLART ALFONSO, JOSE MARIA",052,BARCELONA 7-B,08019,BARCELONA,08025,CR,PADILLA,338-340
F08011612,"PALLARES PEREMIQUEL, M. TERESA",200,SALLENT,08191,SALLENT,08650,CR,COS,94-96
F08011620,"BOUYAT SALAMANCA, JEAN-PAUL",071,BARCELONA 10-A,08019,BARCELONA,08005,AV,ICARIA,160
F08011637,"SELLARÉS DÍAZ, M.MERCÈ.",069,BARCELONA 9-E,08019,BARCELONA,08030,CR,CAMPINS,9
F08011644,"CASCANTE TORRELLA, ROSER",130,ALT BERGUEDÀ,08016,BAGÀ,08695,CR,RAVAL,55
F08011651,"ARANDA MARGARIT, RICARD",051,BARCELONA 7-A,08019,BARCELONA,08024,CR,CASTILLEJOS,437
F08011669,"PARDO REGUANT, M.CARME / RELAT PARDO, JÚLIA",302,MONTCADA I REIXAC,08125,MONTCADA I REIXAC,08110,CR,MASIA,2
F08011676,"SANZ COSTA, MARTA",041,BARCELONA 4-C,08019,BARCELONA,08028,CR,COLLBLANC,66
F08011683,"BARRANCO NICOLAS, ESTHER",237,SÚRIA,08038,CALLÚS,08262,CT,CARDONA,55
F08011690,"VALLS CEBRIAN, MARIA TERESA",047,BARCELONA 6-A,08019,BARCELONA,08024,CR,ESCORIAL,23
F08011700,"TOUS GEULEN, JOSEP MA.",192,SABADELL 2,08187,SABADELL,08208,CR,FLORIT,29
F08011718,"CASASUS DURAN, JORDI",038,BARCELONA 3-G,08019,BARCELONA,08029,AV,JOSEP TARRADELLAS,3
